"FID_DeerRa","COUNTY_NAM","Shape_Leng","Shape_Area","FID_dmu_19","UNIT_ID","DMUArea","AREA_SQM"
9,"Chippewa",7886917.55977,1724383618.6,58,"59A",2186.80471766,272.360442678
9,"Chippewa",7886917.55977,1724383618.6,63,"59B",2946.50526518,69.8043742589
9,"Chippewa",7886917.55977,1724383618.6,66,"58",1768.64937476,36.3621196761
10,"Clark",7400022.9875,1936691874.9,58,"59A",2186.80471766,12.1595027582
17,"Dunn",6808148.62895,1517064352.59,53,"22A",1307.10896819,227.803197485
26,"Iron",2825891.1826,1922288339.91,10,"34",793.476156538,118.828054791
26,"Iron",2825891.1826,1922288339.91,17,"29B",726.677942878,65.673342138
35,"Lincoln",4615080.92723,2064074468.11,25,"31",1173.63054125,6.56104800221
35,"Lincoln",4615080.92723,2064074468.11,41,"32",1342.30749354,363.245224155
35,"Lincoln",4615080.92723,2064074468.11,57,"33",1257.65925918,42.6339989515
37,"Marathon",10649952.693,2589955491.1,57,"33",1257.65925918,204.363629767
44,"Oneida",6254359.27323,2778720456.66,17,"29B",726.677942878,5.34765503434
44,"Oneida",6254359.27323,2778720456.66,25,"31",1173.63054125,334.970001303
44,"Oneida",6254359.27323,2778720456.66,41,"32",1342.30749354,0.0300434549281
51,"Price",4618946.88217,3106925681.22,17,"29B",726.677942878,22.1623488528
51,"Price",4618946.88217,3106925681.22,25,"31",1173.63054125,65.0139417066
51,"Price",4618946.88217,3106925681.22,41,"32",1342.30749354,37.4671393591
56,"Saint Croix",4629241.32259,619399871.551,59,"60",1494.44295833,140.968819194
56,"Saint Croix",4629241.32259,619399871.551,63,"59B",2946.50526518,21.7791175313
61,"Taylor",5661805.97022,2107866915.02,41,"32",1342.30749354,86.2934332305
61,"Taylor",5661805.97022,2107866915.02,57,"33",1257.65925918,29.2000739865
61,"Taylor",5661805.97022,2107866915.02,58,"59A",2186.80471766,46.6104500858
61,"Taylor",5661805.97022,2107866915.02,60,"27",1269.20931277,101.988400609
64,"Vilas",4760403.70715,2209790092.53,10,"34",793.476156538,143.262049487
64,"Vilas",4760403.70715,2209790092.53,17,"29B",726.677942878,140.16351412
64,"Vilas",4760403.70715,2209790092.53,25,"31",1173.63054125,7.29591319009
15,"Door",3308852.06434,704952419.247,45,"81",66.2692067073,17.9658303652
15,"Door",3308852.06434,704952419.247,52,"80A",652.133151569,151.807391887
15,"Door",3308852.06434,704952419.247,54,"82",12.1532791017,3.85180901219
15,"Door",3308852.06434,704952419.247,55,"80C",14.6528546485,5.42100386872
34,"Langlade",3389521.25713,1938853341.63,64,"47",902.701983194,11.8185768065
35,"Lincoln",4615080.92723,2064074468.11,26,"38",1136.48305865,3.28860818045
35,"Lincoln",4615080.92723,2064074468.11,31,"37",706.69907624,1.95212998601
35,"Lincoln",4615080.92723,2064074468.11,39,"52",910.881491457,279.716720339
35,"Lincoln",4615080.92723,2064074468.11,44,"42",969.104024869,71.650590018
35,"Lincoln",4615080.92723,2064074468.11,56,"46",1110.33387044,27.8952879996
37,"Marathon",10649952.693,2589955491.1,56,"46",1110.33387044,245.996297343
40,"Menominee",695650.87023,921163178.676,64,"47",902.701983194,0.0671297389225
43,"Oconto",5046603.89156,1941919568.71,36,"45",1582.86783408,34.7207209514
43,"Oconto",5046603.89156,1941919568.71,38,"44",1307.23712857,129.270065796
43,"Oconto",5046603.89156,1941919568.71,47,"49B",568.227328301,0.960004585779
43,"Oconto",5046603.89156,1941919568.71,50,"49A",638.868658304,171.936662181
43,"Oconto",5046603.89156,1941919568.71,61,"51B",1568.84086163,256.854548164
43,"Oconto",5046603.89156,1941919568.71,62,"48",947.656065342,0.031806653942
44,"Oneida",6254359.27323,2778720456.66,20,"36",858.210030993,83.8097528093
44,"Oneida",6254359.27323,2778720456.66,24,"39",1133.49465418,35.7688885683
44,"Oneida",6254359.27323,2778720456.66,26,"38",1136.48305865,308.845252296
44,"Oneida",6254359.27323,2778720456.66,31,"37",706.69907624,233.042478581
44,"Oneida",6254359.27323,2778720456.66,39,"52",910.881491457,20.9642223518
44,"Oneida",6254359.27323,2778720456.66,40,"43",1280.41711988,40.5010761927
44,"Oneida",6254359.27323,2778720456.66,44,"42",969.104024869,9.59059584891
59,"Shawano",5294438.30686,1501614997.32,56,"46",1110.33387044,15.111867454
59,"Shawano",5294438.30686,1501614997.32,61,"51B",1568.84086163,6.89330156888
59,"Shawano",5294438.30686,1501614997.32,62,"48",947.656065342,0.937549663284
64,"Vilas",4760403.70715,2209790092.53,14,"35",1201.68665451,342.03964055
64,"Vilas",4760403.70715,2209790092.53,20,"36",858.210030993,190.113755442
64,"Vilas",4760403.70715,2209790092.53,24,"39",1133.49465418,16.9966399249
64,"Vilas",4760403.70715,2209790092.53,26,"38",1136.48305865,13.2861688858
