"FID_DeerRa","COUNTY_NAM","Shape_Leng","Shape_Area","FID_dmu_19","UNIT_ID","DMUArea","AREA_SQM"
11,"Columbia",5205603.56722,961401294.363,81,"68",3563.30162975,0.737876620352
11,"Columbia",5205603.56722,961401294.363,86,"70E",266.272344056,55.3684915645
11,"Columbia",5205603.56722,961401294.363,88,"70B",1919.12204797,248.382450856
11,"Columbia",5205603.56722,961401294.363,91,"76",4176.1592876,0.0152631277865
13,"Dane",7672068.87601,1110436976.41,88,"70B",1919.12204797,0.0483427886461
13,"Dane",7672068.87601,1110436976.41,91,"76",4176.1592876,177.185645752
13,"Dane",7672068.87601,1110436976.41,97,"77A",4490.04762993,118.374449668
14,"Dodge",6231246.19328,706440860.039,81,"68",3563.30162975,172.69530352
14,"Dodge",6231246.19328,706440860.039,82,"69",3597.13278594,8.37776394289
14,"Dodge",6231246.19328,706440860.039,88,"70B",1919.12204797,1.41187086249
14,"Dodge",6231246.19328,706440860.039,91,"76",4176.1592876,90.27340255
20,"Fond du Lac",4028073.67362,555225933.561,75,"W",534.17182822,0.194831369505
20,"Fond du Lac",4028073.67362,555225933.561,81,"68",3563.30162975,93.626250934
20,"Fond du Lac",4028073.67362,555225933.561,82,"69",3597.13278594,120.552848893
23,"Green",4210861.5439,465816991.01,97,"77A",4490.04762993,75.1560189938
24,"Green Lake",2457695.77764,463844185.776,78,"67",2045.90074002,144.071645668
24,"Green Lake",2457695.77764,463844185.776,81,"68",3563.30162975,34.8003059204
24,"Green Lake",2457695.77764,463844185.776,85,"W",20.7532140145,0.219289790065
28,"Jefferson",4010785.71735,509722373.974,91,"76",4176.1592876,56.7636382867
28,"Jefferson",4010785.71735,509722373.974,96,"77B",4752.95386456,89.9459324753
28,"Jefferson",4010785.71735,509722373.974,97,"77A",4490.04762993,50.0953380721
30,"Kenosha",2359727.36863,239856410.978,96,"77B",4752.95386456,92.5988070935
31,"Kewaunee",1863445.69931,252609333.577,72,"64",3059.89018818,0.00604904130644
36,"Manitowoc",3186175.35096,453269292.947,72,"64",3059.89018818,156.719869383
36,"Manitowoc",3186175.35096,453269292.947,82,"69",3597.13278594,18.2882790601
39,"Marquette",3507933.62712,887341298.242,78,"67",2045.90074002,249.870295205
39,"Marquette",3507933.62712,887341298.242,85,"W",20.7532140145,0.00531423056892
39,"Marquette",3507933.62712,887341298.242,86,"70E",266.272344056,12.1750993358
41,"Milwaukee",2106461.55858,120047258.637,91,"76",4176.1592876,17.1311646348
41,"Milwaukee",2106461.55858,120047258.637,96,"77B",4752.95386456,29.200067905
45,"Outagamie",2684510.89655,499697447.526,72,"64",3059.89018818,1.63884858762
46,"Ozaukee",2149756.2457,204223836.681,82,"69",3597.13278594,54.2359240854
46,"Ozaukee",2149756.2457,204223836.681,91,"76",4176.1592876,23.9251463906
52,"Racine",2913642.71777,260183481.708,96,"77B",4752.95386456,100.431933194
54,"Rock",3260329.86053,358363068.647,97,"77A",4490.04762993,138.364693366
60,"Sheboygan",3922228.57466,494245396.181,82,"69",3597.13278594,190.810062917
65,"Walworth",3481705.87467,459532476.62,96,"77B",4752.95386456,169.295470915
65,"Walworth",3481705.87467,459532476.62,97,"77A",4490.04762993,8.13093621173
67,"Washington",3590661.5696,486338271.69,81,"68",3563.30162975,9.72598637379
67,"Washington",3590661.5696,486338271.69,82,"69",3597.13278594,109.99142587
67,"Washington",3590661.5696,486338271.69,91,"76",4176.1592876,68.0588442307
68,"Waukesha",5475419.17595,637160321.427,91,"76",4176.1592876,77.2842975873
68,"Waukesha",5475419.17595,637160321.427,96,"77B",4752.95386456,168.724677885
69,"Waupaca",5531360.39538,1244691964.89,70,"65",1597.72296971,113.195822426
69,"Waupaca",5531360.39538,1244691964.89,74,"66",1490.71746614,54.4741937164
70,"Waushara",4380922.3824,993201694.516,70,"65",1597.72296971,94.7990910184
70,"Waushara",4380922.3824,993201694.516,74,"66",1490.71746614,169.63402419
70,"Waushara",4380922.3824,993201694.516,78,"67",2045.90074002,82.9393250244
70,"Waushara",4380922.3824,993201694.516,81,"68",3563.30162975,9.34709995397
71,"Winnebago",2193249.15022,292840117.064,74,"66",1490.71746614,47.4163343333
71,"Winnebago",2193249.15022,292840117.064,75,"W",534.17182822,0.192024462159
71,"Winnebago",2193249.15022,292840117.064,81,"68",3563.30162975,47.4643565281
2,"Ashland",3296207.87517,2595041129.74,0,"79",156.169996523,53.8487405694
2,"Ashland",3296207.87517,2595041129.74,2,"78",59.8158253627,22.2331803948
2,"Ashland",3296207.87517,2595041129.74,5,"7",734.792896743,232.763509416
2,"Ashland",3296207.87517,2595041129.74,6,"6",1139.04062896,233.302156283
2,"Ashland",3296207.87517,2595041129.74,9,"28",1655.30029938,199.01244345
2,"Ashland",3296207.87517,2595041129.74,12,"13",2104.51452509,33.1555754407
2,"Ashland",3296207.87517,2595041129.74,15,"29A",709.484827938,39.7925833028
2,"Ashland",3296207.87517,2595041129.74,16,"14",884.553046983,187.277296128
3,"Barron",7454324.425,1374707806.59,31,"15",1008.47698165,35.2869202214
3,"Barron",7454324.425,1374707806.59,33,"16",1274.72348162,27.6171515741
3,"Barron",7454324.425,1374707806.59,44,"23",1348.68736074,50.3982494264
3,"Barron",7454324.425,1374707806.59,98,"22",1417.16041177,195.46528173
3,"Barron",7454324.425,1374707806.59,99,"17",1457.11360787,222.010048606
4,"Bayfield",4438110.03157,3653560559.33,0,"79",156.169996523,5.15475523986
4,"Bayfield",4438110.03157,3653560559.33,1,"3",1492.11847387,554.46499352
4,"Bayfield",4438110.03157,3653560559.33,3,"2",1437.67489752,180.745301344
4,"Bayfield",4438110.03157,3653560559.33,6,"6",1139.04062896,160.154292614
4,"Bayfield",4438110.03157,3653560559.33,7,"5",643.887140423,226.44300106
4,"Bayfield",4438110.03157,3653560559.33,11,"9",1199.53687631,149.223824046
4,"Bayfield",4438110.03157,3653560559.33,12,"13",2104.51452509,134.162602441
7,"Burnett",4049341.22307,1974778197.74,13,"8",1030.4053157,101.250808498
7,"Burnett",4049341.22307,1974778197.74,18,"11",1013.75261095,200.578471238
7,"Burnett",4049341.22307,1974778197.74,21,"10",1002.44037255,278.041189525
7,"Burnett",4049341.22307,1974778197.74,31,"15",1008.47698165,120.228111614
7,"Burnett",4049341.22307,1974778197.74,33,"16",1274.72348162,62.361404903
9,"Chippewa",7886917.55977,1724383618.6,41,"24",881.9786563,70.1677664351
9,"Chippewa",7886917.55977,1724383618.6,44,"23",1348.68736074,173.203532938
9,"Chippewa",7886917.55977,1724383618.6,98,"22",1417.16041177,20.5669628571
16,"Douglas",4119664.31782,3206691724.77,3,"2",1437.67489752,330.576991596
16,"Douglas",4119664.31782,3206691724.77,4,"1",606.142375805,193.201965969
16,"Douglas",4119664.31782,3206691724.77,8,"4",926.687620268,348.508647462
16,"Douglas",4119664.31782,3206691724.77,11,"9",1199.53687631,165.671585152
16,"Douglas",4119664.31782,3206691724.77,13,"8",1030.4053157,199.893637041
26,"Iron",2825891.1826,1922288339.91,5,"7",734.792896743,39.1888713445
26,"Iron",2825891.1826,1922288339.91,9,"28",1655.30029938,416.235079872
26,"Iron",2825891.1826,1922288339.91,15,"29A",709.484827938,102.210113489
49,"Polk",7287011.46781,1614238925.66,21,"10",1002.44037255,66.4419046304
49,"Polk",7287011.46781,1614238925.66,31,"15",1008.47698165,127.141267883
49,"Polk",7287011.46781,1614238925.66,33,"16",1274.72348162,245.048594071
49,"Polk",7287011.46781,1614238925.66,46,"21",1170.25382862,170.210428126
49,"Polk",7287011.46781,1614238925.66,98,"22",1417.16041177,14.4189360076
51,"Price",4618946.88217,3106925681.22,15,"29A",709.484827938,97.4953955886
51,"Price",4618946.88217,3106925681.22,16,"14",884.553046983,82.5812007268
51,"Price",4618946.88217,3106925681.22,27,"30",866.138332427,314.571029302
51,"Price",4618946.88217,3106925681.22,28,"20",1036.4408793,284.834406366
51,"Price",4618946.88217,3106925681.22,40,"25",1205.11712616,295.465250203
55,"Rusk",4895060.75476,2119322516.38,28,"20",1036.4408793,15.1440757287
55,"Rusk",4895060.75476,2119322516.38,29,"19",1105.82059721,171.646938351
55,"Rusk",4895060.75476,2119322516.38,34,"18",1044.26905995,235.571727232
55,"Rusk",4895060.75476,2119322516.38,40,"25",1205.11712616,61.8180120964
55,"Rusk",4895060.75476,2119322516.38,41,"24",881.9786563,128.397324691
55,"Rusk",4895060.75476,2119322516.38,44,"23",1348.68736074,180.472994355
55,"Rusk",4895060.75476,2119322516.38,99,"17",1457.11360787,25.2239258726
56,"Saint Croix",4629241.32259,619399871.551,46,"21",1170.25382862,55.0648183251
56,"Saint Croix",4629241.32259,619399871.551,98,"22",1417.16041177,14.2364267009
58,"Sawyer",4646815.24369,3156908303.71,11,"9",1199.53687631,55.1872073318
58,"Sawyer",4646815.24369,3156908303.71,12,"13",2104.51452509,547.312743193
58,"Sawyer",4646815.24369,3156908303.71,16,"14",884.553046983,58.4164956443
58,"Sawyer",4646815.24369,3156908303.71,19,"12",1287.49536195,116.216777067
58,"Sawyer",4646815.24369,3156908303.71,28,"20",1036.4408793,77.8508823991
58,"Sawyer",4646815.24369,3156908303.71,29,"19",1105.82059721,230.936207229
58,"Sawyer",4646815.24369,3156908303.71,34,"18",1044.26905995,132.061423324
58,"Sawyer",4646815.24369,3156908303.71,99,"17",1457.11360787,0.907374352477
61,"Taylor",5661805.97022,2107866915.02,40,"25",1205.11712616,79.3042921635
61,"Taylor",5661805.97022,2107866915.02,41,"24",881.9786563,79.5633533709
61,"Taylor",5661805.97022,2107866915.02,48,"26",1132.29731866,390.89196247
66,"Washburn",4370980.09987,1931663997.19,11,"9",1199.53687631,68.1567231094
66,"Washburn",4370980.09987,1931663997.19,13,"8",1030.4053157,68.9024331055
66,"Washburn",4370980.09987,1931663997.19,18,"11",1013.75261095,140.303999136
66,"Washburn",4370980.09987,1931663997.19,19,"12",1287.49536195,324.238609563
66,"Washburn",4370980.09987,1931663997.19,31,"15",1008.47698165,39.8872720577
66,"Washburn",4370980.09987,1931663997.19,99,"17",1457.11360787,104.330602019
19,"Florence",1179079.87719,1236024815.85,14,"35",1201.68665451,2.63744881918
19,"Florence",1179079.87719,1236024815.85,22,"40",873.046780226,275.679859017
19,"Florence",1179079.87719,1236024815.85,23,"50",906.695317623,189.852660452
19,"Florence",1179079.87719,1236024815.85,24,"39",1133.49465418,9.00776014611
21,"Forest",2193998.24874,2581276230.2,14,"35",1201.68665451,64.3110270154
21,"Forest",2193998.24874,2581276230.2,22,"40",873.046780226,52.1851416566
21,"Forest",2193998.24874,2581276230.2,23,"50",906.695317623,2.24336322584
21,"Forest",2193998.24874,2581276230.2,24,"39",1133.49465418,349.039148821
21,"Forest",2193998.24874,2581276230.2,26,"38",1136.48305865,58.4911371845
21,"Forest",2193998.24874,2581276230.2,35,"45",1582.86783408,217.993148591
21,"Forest",2193998.24874,2581276230.2,36,"44",1110.65557986,219.201967264
21,"Forest",2193998.24874,2581276230.2,38,"43",983.075812276,33.1552993678
34,"Langlade",3389521.25713,1938853341.63,26,"38",1136.48305865,4.27265994746
34,"Langlade",3389521.25713,1938853341.63,36,"44",1110.65557986,104.502933315
34,"Langlade",3389521.25713,1938853341.63,37,"52",910.881491457,2.88321619259
34,"Langlade",3389521.25713,1938853341.63,38,"43",983.075812276,252.228431107
34,"Langlade",3389521.25713,1938853341.63,42,"42",969.104024869,245.818774044
34,"Langlade",3389521.25713,1938853341.63,51,"46",1110.33387044,31.7251364035
38,"Marinette",5587437.53629,3281323365.75,23,"50",906.695317623,141.975011076
38,"Marinette",5587437.53629,3281323365.75,32,"41",536.68608007,194.64331023
38,"Marinette",5587437.53629,3281323365.75,35,"45",1582.86783408,339.942893762
38,"Marinette",5587437.53629,3281323365.75,45,"49",1207.09598661,244.275272812
38,"Marinette",5587437.53629,3281323365.75,47,"51",1951.83457597,345.909213247
38,"Marinette",5587437.53629,3281323365.75,50,"82",12.1532791017,0.112523318774
1,"Adams",3460444.06127,1300741778.31,73,"53",1640.73778259,197.664921527
1,"Adams",3460444.06127,1300741778.31,79,"54A",1649.17074422,232.563853763
1,"Adams",3460444.06127,1300741778.31,83,"54B",1015.54972247,69.4310998717
6,"Buffalo",5695342.48166,1450045154.51,57,"59B",2484.70205822,5.96405949184
6,"Buffalo",5695342.48166,1450045154.51,66,"61",4020.68154431,553.897546512
10,"Clark",7400022.9875,1936691874.9,55,"27",1269.20931277,145.035882071
10,"Clark",7400022.9875,1936691874.9,60,"58",1768.64937476,289.980790362
10,"Clark",7400022.9875,1936691874.9,65,"57B",1204.39177832,115.847030763
10,"Clark",7400022.9875,1936691874.9,68,"59C",2211.31684174,3.11003171125
10,"Clark",7400022.9875,1936691874.9,69,"55",2416.75539622,177.895478108
10,"Clark",7400022.9875,1936691874.9,71,"56",954.930937222,3.73219765249
17,"Dunn",6808148.62895,1517064352.59,54,"60",3057.00972455,172.200868407
17,"Dunn",6808148.62895,1517064352.59,57,"59B",2484.70205822,316.499954662
18,"Eau Claire",4677672.61021,1194005232.57,53,"59A",2186.80471766,174.307544502
18,"Eau Claire",4677672.61021,1194005232.57,57,"59B",2484.70205822,113.404750852
18,"Eau Claire",4677672.61021,1194005232.57,60,"58",1768.64937476,173.293720853
18,"Eau Claire",4677672.61021,1194005232.57,68,"59C",2211.31684174,0.00198145925396
22,"Grant",7330495.82404,1417197915.3,90,"70A",2743.99365854,0.189843474566
22,"Grant",7330495.82404,1417197915.3,95,"75",3627.83146887,2.12798416255
25,"Iowa",4841882.92368,1081753364.26,90,"70A",2743.99365854,271.400545092
25,"Iowa",4841882.92368,1081753364.26,92,"73",3133.12601016,29.445838912
25,"Iowa",4841882.92368,1081753364.26,93,"70C",21.2821812074,7.02720601574
25,"Iowa",4841882.92368,1081753364.26,94,"70D",5.28208679612,1.75453179993
25,"Iowa",4841882.92368,1081753364.26,95,"75",3627.83146887,108.03918718
27,"Jackson",5655543.20064,2142628047.74,60,"58",1768.64937476,6.49231441442
29,"Juneau",4831294.60116,1585248608.13,69,"55",2416.75539622,0.338833681291
29,"Juneau",4831294.60116,1585248608.13,71,"56",954.930937222,137.210511668
29,"Juneau",4831294.60116,1585248608.13,73,"53",1640.73778259,80.7212534068
29,"Juneau",4831294.60116,1585248608.13,76,"72",2138.18094363,117.850711706
29,"Juneau",4831294.60116,1585248608.13,79,"54A",1649.17074422,162.439204595
29,"Juneau",4831294.60116,1585248608.13,83,"54B",1015.54972247,107.276598733
29,"Juneau",4831294.60116,1585248608.13,87,"71",2056.48782638,6.23079571363
32,"La Crosse",3322902.69147,828893532.641,66,"61",4020.68154431,28.1302187519
33,"Lafayette",3500284.06488,378645469.022,95,"75",3627.83146887,146.195832932
37,"Marathon",10649952.693,2589955491.1,55,"27",1269.20931277,1.21936923552
37,"Marathon",10649952.693,2589955491.1,59,"57A",1855.9820721,296.41812559
37,"Marathon",10649952.693,2589955491.1,65,"57B",1204.39177832,8.69827757649
42,"Monroe",6734264.34182,1677921915.52,79,"54A",1649.17074422,23.4216828203
47,"Pepin",1944404.45707,427481267.544,54,"60",3057.00972455,14.7476986499
47,"Pepin",1944404.45707,427481267.544,57,"59B",2484.70205822,54.131584288
47,"Pepin",1944404.45707,427481267.544,66,"61",4020.68154431,96.1721390735
48,"Pierce",4049747.78325,690865577.424,54,"60",3057.00972455,133.179865216
48,"Pierce",4049747.78325,690865577.424,66,"61",4020.68154431,133.564354477
50,"Portage",5406230.00507,1303221388.45,59,"57A",1855.9820721,59.5349511656
50,"Portage",5406230.00507,1303221388.45,67,"57C",1139.39368842,154.922837099
53,"Richland",4712524.51269,1074686387.88,90,"70A",2743.99365854,60.9533478662
57,"Sauk",5922035.26223,1361274760.52,76,"72",2138.18094363,3.42115282166
57,"Sauk",5922035.26223,1361274760.52,83,"54B",1015.54972247,69.5905162449
57,"Sauk",5922035.26223,1361274760.52,87,"71",2056.48782638,28.5541175255
57,"Sauk",5922035.26223,1361274760.52,90,"70A",2743.99365854,340.361137796
62,"Trempealeau",5289141.95847,1402558198.6,53,"59A",2186.80471766,14.9164488914
62,"Trempealeau",5289141.95847,1402558198.6,57,"59B",2484.70205822,0.942118063005
62,"Trempealeau",5289141.95847,1402558198.6,60,"58",1768.64937476,0.157434099868
62,"Trempealeau",5289141.95847,1402558198.6,66,"61",4020.68154431,289.081997039
72,"Wood",4995950.97595,1444341977.33,59,"57A",1855.9820721,29.2543288864
72,"Wood",4995950.97595,1444341977.33,65,"57B",1204.39177832,127.112578257
72,"Wood",4995950.97595,1444341977.33,67,"57C",1139.39368842,106.732381422
72,"Wood",4995950.97595,1444341977.33,69,"55",2416.75539622,0.0183751201009
72,"Wood",4995950.97595,1444341977.33,71,"56",954.930937222,125.845228088
72,"Wood",4995950.97595,1444341977.33,73,"53",1640.73778259,168.700663419
1,"Adams",3460444.06127,1300741778.31,67,"57C",1139.39368842,1.0714543828
1,"Adams",3460444.06127,1300741778.31,86,"70E",266.272344056,1.48787883148
5,"Brown",2336438.22904,294715331.076,49,"80",2137.64614009,3.65435205633
5,"Brown",2336438.22904,294715331.076,61,"63B",2207.50260528,51.1301904474
8,"Calumet",1276602.85896,177572197.146,61,"63B",2207.50260528,0.940654316478
11,"Columbia",5205603.56722,961401294.363,83,"54B",1015.54972247,1.78871974424
13,"Dane",7672068.87601,1110436976.41,90,"70A",2743.99365854,56.3647318191
13,"Dane",7672068.87601,1110436976.41,94,"70D",5.28208679612,0.251195619649
13,"Dane",7672068.87601,1110436976.41,95,"75",3627.83146887,76.5177477946
15,"Door",3308852.06434,704952419.247,49,"80",2137.64614009,249.905970066
23,"Green",4210861.5439,465816991.01,95,"75",3627.83146887,104.696779114
31,"Kewaunee",1863445.69931,252609333.577,49,"80",2137.64614009,97.5226103239
36,"Manitowoc",3186175.35096,453269292.947,49,"80",2137.64614009,2.05298627229e-05
37,"Marathon",10649952.693,2589955491.1,62,"62A",1356.23520943,235.483751674
37,"Marathon",10649952.693,2589955491.1,63,"62B",1348.79698079,7.80795458594
39,"Marquette",3507933.62712,887341298.242,79,"54A",1649.17074422,56.6889786933
39,"Marquette",3507933.62712,887341298.242,83,"54B",1015.54972247,23.8647031968
43,"Oconto",5046603.89156,1941919568.71,61,"63B",2207.50260528,155.983086486
45,"Outagamie",2684510.89655,499697447.526,61,"63B",2207.50260528,47.2495568884
45,"Outagamie",2684510.89655,499697447.526,64,"63A",2030.10220147,144.045857657
50,"Portage",5406230.00507,1303221388.45,62,"62A",1356.23520943,157.459208316
50,"Portage",5406230.00507,1303221388.45,63,"62B",1348.79698079,7.07408846
50,"Portage",5406230.00507,1303221388.45,70,"65",1597.72296971,123.562753178
50,"Portage",5406230.00507,1303221388.45,73,"53",1640.73778259,2.80883832868e-05
50,"Portage",5406230.00507,1303221388.45,74,"66",1490.71746614,0.622724897496
57,"Sauk",5922035.26223,1361274760.52,88,"70B",1919.12204797,83.6641991087
59,"Shawano",5294438.30686,1501614997.32,56,"48",1745.15211982,38.9320848404
59,"Shawano",5294438.30686,1501614997.32,58,"47",880.307214308,225.760116334
59,"Shawano",5294438.30686,1501614997.32,61,"63B",2207.50260528,46.4501471197
59,"Shawano",5294438.30686,1501614997.32,63,"62B",1348.79698079,177.232116808
59,"Shawano",5294438.30686,1501614997.32,64,"63A",2030.10220147,76.2904592859
69,"Waupaca",5531360.39538,1244691964.89,62,"62A",1356.23520943,9.43238281574
69,"Waupaca",5531360.39538,1244691964.89,63,"62B",1348.79698079,171.218097397
69,"Waupaca",5531360.39538,1244691964.89,64,"63A",2030.10220147,132.257758073
70,"Waushara",4380922.3824,993201694.516,67,"57C",1139.39368842,3.4632963093
70,"Waushara",4380922.3824,993201694.516,73,"53",1640.73778259,14.1007999769
70,"Waushara",4380922.3824,993201694.516,79,"54A",1649.17074422,9.19368169749
71,"Winnebago",2193249.15022,292840117.064,61,"63B",2207.50260528,0.000284102457633
71,"Winnebago",2193249.15022,292840117.064,64,"63A",2030.10220147,17.9932018951
9,"Chippewa",7886917.55977,1724383618.6,53,"59A",2186.80471766,272.360442678
9,"Chippewa",7886917.55977,1724383618.6,57,"59B",2484.70205822,93.1274127971
9,"Chippewa",7886917.55977,1724383618.6,60,"58",1768.64937476,36.3621196761
10,"Clark",7400022.9875,1936691874.9,53,"59A",2186.80471766,12.1595027582
17,"Dunn",6808148.62895,1517064352.59,98,"22",1417.16041177,97.0409981908
26,"Iron",2825891.1826,1922288339.91,10,"34",793.476156538,118.828054791
26,"Iron",2825891.1826,1922288339.91,17,"29B",726.677942878,65.673342138
35,"Lincoln",4615080.92723,2064074468.11,25,"31",1173.63054125,6.56104800221
35,"Lincoln",4615080.92723,2064074468.11,39,"32",1342.30749354,363.245224155
35,"Lincoln",4615080.92723,2064074468.11,52,"33",1257.65925918,42.6339989515
37,"Marathon",10649952.693,2589955491.1,52,"33",1257.65925918,204.363629767
44,"Oneida",6254359.27323,2778720456.66,17,"29B",726.677942878,5.34765503434
44,"Oneida",6254359.27323,2778720456.66,25,"31",1173.63054125,334.970001303
44,"Oneida",6254359.27323,2778720456.66,39,"32",1342.30749354,0.0300434549281
51,"Price",4618946.88217,3106925681.22,17,"29B",726.677942878,22.1623488528
51,"Price",4618946.88217,3106925681.22,25,"31",1173.63054125,65.0139417066
51,"Price",4618946.88217,3106925681.22,39,"32",1342.30749354,37.4671393591
56,"Saint Croix",4629241.32259,619399871.551,54,"60",3057.00972455,169.850382412
61,"Taylor",5661805.97022,2107866915.02,39,"32",1342.30749354,86.2934332305
61,"Taylor",5661805.97022,2107866915.02,52,"33",1257.65925918,29.2000739865
61,"Taylor",5661805.97022,2107866915.02,53,"59A",2186.80471766,46.6104500858
61,"Taylor",5661805.97022,2107866915.02,55,"27",1269.20931277,101.988400609
64,"Vilas",4760403.70715,2209790092.53,10,"34",793.476156538,143.262049487
64,"Vilas",4760403.70715,2209790092.53,17,"29B",726.677942878,140.16351412
64,"Vilas",4760403.70715,2209790092.53,25,"31",1173.63054125,7.29591319009
15,"Door",3308852.06434,704952419.247,43,"81",66.2692067073,17.9658303652
15,"Door",3308852.06434,704952419.247,50,"82",12.1532791017,3.85180901219
34,"Langlade",3389521.25713,1938853341.63,56,"48",1745.15211982,95.3457325827
34,"Langlade",3389521.25713,1938853341.63,58,"47",880.307214308,11.8185768065
35,"Lincoln",4615080.92723,2064074468.11,26,"38",1136.48305865,3.28860818045
35,"Lincoln",4615080.92723,2064074468.11,30,"37",706.69907624,1.95212998601
35,"Lincoln",4615080.92723,2064074468.11,37,"52",910.881491457,279.716720339
35,"Lincoln",4615080.92723,2064074468.11,42,"42",969.104024869,71.650590018
35,"Lincoln",4615080.92723,2064074468.11,51,"46",1110.33387044,27.8952879996
37,"Marathon",10649952.693,2589955491.1,51,"46",1110.33387044,245.996297343
40,"Menominee",695650.87023,921163178.676,56,"48",1745.15211982,312.290618145
40,"Menominee",695650.87023,921163178.676,58,"47",880.307214308,43.3724735576
43,"Oconto",5046603.89156,1941919568.71,35,"45",1582.86783408,34.7207209514
43,"Oconto",5046603.89156,1941919568.71,36,"44",1110.65557986,70.1477284781
43,"Oconto",5046603.89156,1941919568.71,45,"49",1207.09598661,172.896666767
43,"Oconto",5046603.89156,1941919568.71,47,"51",1951.83457597,190.930427432
43,"Oconto",5046603.89156,1941919568.71,56,"48",1745.15211982,125.078264703
44,"Oneida",6254359.27323,2778720456.66,20,"36",858.210030993,83.8097528093
44,"Oneida",6254359.27323,2778720456.66,24,"39",1133.49465418,35.7688885683
44,"Oneida",6254359.27323,2778720456.66,26,"38",1136.48305865,308.845252296
44,"Oneida",6254359.27323,2778720456.66,30,"37",706.69907624,233.042478581
44,"Oneida",6254359.27323,2778720456.66,37,"52",910.881491457,20.9642223518
44,"Oneida",6254359.27323,2778720456.66,38,"43",983.075812276,40.5010761927
44,"Oneida",6254359.27323,2778720456.66,42,"42",969.104024869,9.59059584891
59,"Shawano",5294438.30686,1501614997.32,51,"46",1110.33387044,15.111867454
64,"Vilas",4760403.70715,2209790092.53,14,"35",1201.68665451,342.03964055
64,"Vilas",4760403.70715,2209790092.53,20,"36",858.210030993,190.113755442
64,"Vilas",4760403.70715,2209790092.53,24,"39",1133.49465418,16.9966399249
64,"Vilas",4760403.70715,2209790092.53,26,"38",1136.48305865,13.2861688858
